State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Under Age 18",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Under Age 18",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Ages 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Ages 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Ages 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Ages 0-4",90% CI Lower Bound,90% CI Upper Bound
53,49,WA,Pacific County,"3,561","2,938","4,184",17.5,14.4,20.6,"1,022",829,"1,215",28.9,23.4,34.4,651,511,791,25.4,19.9,30.9,37774.00,"34,542","41,006",.,.,.,.,.,.
53,51,WA,Pend Oreille County,"2,572","2,112","3,032",20,16.4,23.6,846,677,"1,015",32.4,25.9,38.9,575,454,696,29,22.9,35.1,40304.00,"36,500","44,108",.,.,.,.,.,.
53,53,WA,Pierce County,"101,706","93,319","110,093",12.8,11.7,13.9,"34,640","30,561","38,719",17.9,15.8,20,"22,033","18,992","25,074",16,13.8,18.2,57542.00,"56,087","58,997",.,.,.,.,.,.
53,55,WA,San Juan County,"1,900","1,592","2,208",12.1,10.1,14.1,450,363,537,19.8,16,23.6,297,234,360,16.9,13.3,20.5,51224.00,"47,439","55,009",.,.,.,.,.,.
53,57,WA,Skagit County,"17,004","14,615","19,393",14.6,12.6,16.6,"5,716","4,681","6,751",21.4,17.5,25.3,"3,648","2,892","4,404",19.1,15.1,23.1,52886.00,"49,994","55,778",.,.,.,.,.,.
53,59,WA,Skamania County,"1,624","1,306","1,942",14.6,11.7,17.5,520,407,633,22.3,17.5,27.1,336,256,416,18.7,14.3,23.1,53669.00,"49,701","57,637",.,.,.,.,.,.
53,61,WA,Snohomish County,"74,394","67,093","81,695",10.3,9.3,11.3,"22,689","19,569","25,809",13.4,11.6,15.2,"14,650","12,310","16,990",11.9,10,13.8,67068.00,"65,124","69,012",.,.,.,.,.,.
53,63,WA,Spokane County,"73,788","67,017","80,559",16,14.5,17.5,"21,168","17,961","24,375",20,17,23,"13,679","11,299","16,059",17.9,14.8,21,47531.00,"46,012","49,050",.,.,.,.,.,.
53,65,WA,Stevens County,"7,965","6,558","9,372",18.5,15.2,21.8,"2,685","2,113","3,257",28,22,34,"1,824","1,413","2,235",24.5,19,30,39948.00,"37,754","42,142",.,.,.,.,.,.
53,67,WA,Thurston County,"31,087","27,159","35,015",12.2,10.7,13.7,"9,384","7,791","10,977",16.5,13.7,19.3,"6,367","5,292","7,442",15.5,12.9,18.1,58556.00,"55,703","61,409",.,.,.,.,.,.
53,69,WA,Wahkiakum County,539,424,654,13.7,10.8,16.6,163,126,200,24,18.6,29.4,113,86,140,21.2,16.2,26.2,49346.00,"44,896","53,796",.,.,.,.,.,.
53,71,WA,Walla Walla County,"10,306","8,753","11,859",18.7,15.9,21.5,"3,427","2,878","3,976",26.5,22.3,30.7,"2,106","1,698","2,514",22.3,18,26.6,45225.00,"42,167","48,283",.,.,.,.,.,.
53,73,WA,Whatcom County,"32,202","28,896","35,508",16.1,14.4,17.8,"7,643","6,485","8,801",18.7,15.9,21.5,"4,999","4,128","5,870",16.9,14,19.8,51509.00,"48,944","54,074",.,.,.,.,.,.
53,75,WA,Whitman County,"12,848","11,903","13,793",32.3,29.9,34.7,"1,248","1,022","1,474",18.5,15.2,21.8,772,618,926,16.5,13.2,19.8,32276.00,"29,642","34,910",.,.,.,.,.,.
53,77,WA,Yakima County,"55,498","50,548","60,448",22.8,20.8,24.8,"23,658","20,972","26,344",32.3,28.6,36,"16,056","14,175","17,937",31,27.4,34.6,43428.00,"41,567","45,289",.,.,.,.,.,.
54,0,WV,West Virginia,"323,978","315,059","332,897",18,17.5,18.5,"93,742","89,906","97,578",25.1,24.1,26.1,"62,933","59,564","66,302",23.2,22,24.4,40188.00,"39,520","40,856","28,960","27,179","30,741",28.9,27.1,30.7
54,1,WV,Barbour County,"3,293","2,658","3,928",20.7,16.7,24.7,"1,011",793,"1,229",29.9,23.5,36.3,712,557,867,28.4,22.2,34.6,32940.00,"30,090","35,790",.,.,.,.,.,.
54,3,WV,Berkeley County,"13,952","11,467","16,437",13.2,10.9,15.5,"4,937","3,942","5,932",19.4,15.5,23.3,"3,218","2,509","3,927",17.2,13.4,21,52672.00,"48,932","56,412",.,.,.,.,.,.
54,5,WV,Boone County,"4,947","4,102","5,792",20.4,16.9,23.9,"1,387","1,099","1,675",25.5,20.2,30.8,933,733,"1,133",23.5,18.4,28.6,39194.00,"35,566","42,822",.,.,.,.,.,.
54,7,WV,Braxton County,"2,916","2,276","3,556",20.7,16.2,25.2,840,631,"1,049",29.4,22.1,36.7,567,418,716,27.4,20.2,34.6,33280.00,"30,135","36,425",.,.,.,.,.,.
54,9,WV,Brooke County,"3,343","2,660","4,026",14.6,11.6,17.6,917,708,"1,126",21.5,16.6,26.4,613,466,760,18.8,14.3,23.3,40044.00,"36,534","43,554",.,.,.,.,.,.
54,11,WV,Cabell County,"18,833","16,254","21,412",20.2,17.4,23,"4,772","3,783","5,761",25.6,20.3,30.9,"3,136","2,396","3,876",24.2,18.5,29.9,36048.00,"33,104","38,992",.,.,.,.,.,.
54,13,WV,Calhoun County,"1,655","1,309","2,001",21.9,17.3,26.5,450,344,556,30.4,23.3,37.5,308,233,383,28.9,21.8,36,32922.00,"30,206","35,638",.,.,.,.,.,.
54,15,WV,Clay County,"2,132","1,654","2,610",23.2,18,28.4,739,564,914,34.3,26.2,42.4,501,377,625,32.5,24.5,40.5,32885.00,"29,858","35,912",.,.,.,.,.,.
54,17,WV,Doddridge County,"1,525","1,196","1,854",20.6,16.2,25,416,320,512,27.7,21.3,34.1,278,211,345,24.4,18.5,30.3,34753.00,"31,575","37,931",.,.,.,.,.,.
54,19,WV,Fayette County,"9,382","7,730","11,034",21.4,17.6,25.2,"2,879","2,311","3,447",30.9,24.8,37,"1,974","1,575","2,373",29.8,23.8,35.8,33445.00,"30,858","36,032",.,.,.,.,.,.
54,21,WV,Gilmer County,"2,037","1,629","2,445",31.5,25.2,37.8,372,292,452,29.7,23.3,36.1,246,188,304,27.9,21.3,34.5,32912.00,"29,724","36,100",.,.,.,.,.,.
54,23,WV,Grant County,"1,760","1,356","2,164",15.1,11.6,18.6,571,434,708,23.9,18.2,29.6,385,288,482,22,16.5,27.5,38029.00,"34,986","41,072",.,.,.,.,.,.
54,25,WV,Greenbrier County,"6,537","5,433","7,641",18.6,15.5,21.7,"1,744","1,369","2,119",25.3,19.9,30.7,"1,145",881,"1,409",22.8,17.6,28,36248.00,"33,389","39,107",.,.,.,.,.,.
54,27,WV,Hampshire County,"4,034","3,227","4,841",17.4,13.9,20.9,"1,298",989,"1,607",26.6,20.3,32.9,898,677,"1,119",24.2,18.2,30.2,34896.00,"31,684","38,108",.,.,.,.,.,.
54,29,WV,Hancock County,"4,597","3,783","5,411",15.4,12.7,18.1,"1,374","1,078","1,670",23.5,18.4,28.6,944,738,"1,150",21.4,16.7,26.1,37025.00,"34,323","39,727",.,.,.,.,.,.
54,31,WV,Hardy County,"2,095","1,656","2,534",15.3,12.1,18.5,637,488,786,23.1,17.7,28.5,433,325,541,21.4,16,26.8,38171.00,"34,547","41,795",.,.,.,.,.,.
54,33,WV,Harrison County,"13,786","12,217","15,355",20.2,17.9,22.5,"4,443","3,880","5,006",30.4,26.5,34.3,"3,126","2,719","3,533",29.6,25.7,33.5,41221.00,"37,733","44,709",.,.,.,.,.,.
54,35,WV,Jackson County,"5,043","4,055","6,031",17.4,14,20.8,"1,674","1,330","2,018",26.7,21.2,32.2,"1,143",897,"1,389",24.6,19.3,29.9,39352.00,"35,722","42,982",.,.,.,.,.,.
54,37,WV,Jefferson County,"6,435","5,402","7,468",12.2,10.2,14.2,"1,832","1,451","2,213",14.8,11.7,17.9,"1,179",908,"1,450",12.8,9.9,15.7,62924.00,"58,473","67,375",.,.,.,.,.,.
54,39,WV,Kanawha County,"27,244","23,772","30,716",14.4,12.6,16.2,"8,689","7,191","10,187",22.6,18.7,26.5,"5,883","4,765","7,001",21.3,17.2,25.4,45813.00,"43,835","47,791",.,.,.,.,.,.
54,41,WV,Lewis County,"3,028","2,443","3,613",18.9,15.3,22.5,909,714,"1,104",28.2,22.1,34.3,590,449,731,25.5,19.4,31.6,37345.00,"33,957","40,733",.,.,.,.,.,.
54,43,WV,Lincoln County,"5,161","4,233","6,089",24.1,19.8,28.4,"1,466","1,145","1,787",31,24.2,37.8,983,757,"1,209",27.8,21.4,34.2,34023.00,"31,019","37,027",.,.,.,.,.,.
54,45,WV,Logan County,"7,426","6,199","8,653",20.9,17.4,24.4,"2,007","1,578","2,436",27.6,21.7,33.5,"1,348","1,045","1,651",25.3,19.6,31,33542.00,"30,813","36,271",.,.,.,.,.,.
54,47,WV,McDowell County,"7,489","6,456","8,522",36,31,41,"2,074","1,716","2,432",49.3,40.8,57.8,"1,489","1,242","1,736",49.6,41.4,57.8,25246.00,"23,106","27,386",.,.,.,.,.,.
54,49,WV,Marion County,"9,494","8,042","10,946",17.2,14.6,19.8,"2,732","2,270","3,194",25.1,20.8,29.4,"1,855","1,521","2,189",24.1,19.8,28.4,40638.00,"37,738","43,538",.,.,.,.,.,.
54,51,WV,Marshall County,"4,755","3,845","5,665",14.8,12,17.6,"1,534","1,196","1,872",23.7,18.5,28.9,"1,074",836,"1,312",22.5,17.5,27.5,42395.00,"39,902","44,888",.,.,.,.,.,.
54,53,WV,Mason County,"5,216","4,153","6,279",19.7,15.7,23.7,"1,600","1,239","1,961",28.2,21.8,34.6,"1,099",838,"1,360",26.2,20,32.4,36730.00,"33,654","39,806",.,.,.,.,.,.
54,55,WV,Mercer County,"12,215","10,063","14,367",20,16.5,23.5,"4,032","3,162","4,902",31.3,24.5,38.1,"2,751","2,128","3,374",30.5,23.6,37.4,34688.00,"32,474","36,902",.,.,.,.,.,.
54,57,WV,Mineral County,"4,194","3,375","5,013",15.4,12.4,18.4,"1,269",976,"1,562",23,17.7,28.3,876,662,"1,090",21.8,16.5,27.1,38673.00,"34,864","42,482",.,.,.,.,.,.
54,59,WV,Mingo County,"6,170","5,088","7,252",23.8,19.6,28,"1,773","1,389","2,157",31.3,24.5,38.1,"1,158",881,"1,435",28.5,21.7,35.3,32736.00,"29,700","35,772",.,.,.,.,.,.
54,61,WV,Monongalia County,"19,246","17,128","21,364",20.7,18.4,23,"2,621","2,079","3,163",16.7,13.3,20.1,"1,736","1,365","2,107",16,12.6,19.4,41503.00,"38,311","44,695",.,.,.,.,.,.
54,63,WV,Monroe County,"2,050","1,575","2,525",15.4,11.8,19,650,489,811,24.1,18.1,30.1,445,331,559,22.2,16.5,27.9,36798.00,"33,483","40,113",.,.,.,.,.,.
54,65,WV,Morgan County,"2,631","2,112","3,150",15.2,12.2,18.2,752,584,920,21.9,17,26.8,507,388,626,19.2,14.7,23.7,41087.00,"37,248","44,926",.,.,.,.,.,.
54,67,WV,Nicholas County,"4,568","3,615","5,521",17.6,13.9,21.3,"1,358","1,048","1,668",25.7,19.8,31.6,941,721,"1,161",24.9,19.1,30.7,38681.00,"35,544","41,818",.,.,.,.,.,.
54,69,WV,Ohio County,"7,535","6,478","8,592",18.1,15.6,20.6,"1,973","1,606","2,340",24.1,19.6,28.6,"1,268",999,"1,537",21.5,16.9,26.1,37973.00,"35,127","40,819",.,.,.,.,.,.
54,71,WV,Pendleton County,"1,144",907,"1,381",15.5,12.3,18.7,311,238,384,22.8,17.5,28.1,208,158,258,21,16,26,36824.00,"33,325","40,323",.,.,.,.,.,.
54,73,WV,Pleasants County,"1,079",862,"1,296",15.6,12.5,18.7,316,248,384,21.7,17,26.4,206,159,253,18.5,14.3,22.7,42935.00,"39,934","45,936",.,.,.,.,.,.
54,75,WV,Pocahontas County,"1,705","1,381","2,029",20.5,16.6,24.4,445,349,541,29.5,23.1,35.9,301,232,370,28.1,21.7,34.5,30826.00,"28,143","33,509",.,.,.,.,.,.
54,77,WV,Preston County,"5,399","4,359","6,439",17.3,14,20.6,"1,457","1,133","1,781",23.1,18,28.2,958,720,"1,196",20.9,15.7,26.1,40431.00,"37,223","43,639",.,.,.,.,.,.
54,79,WV,Putnam County,"6,051","4,896","7,206",10.8,8.7,12.9,"1,846","1,464","2,228",14.4,11.4,17.4,"1,197",922,"1,472",12.4,9.6,15.2,55172.00,"51,383","58,961",.,.,.,.,.,.
54,81,WV,Raleigh County,"13,846","11,531","16,161",18.5,15.4,21.6,"4,212","3,397","5,027",26.2,21.1,31.3,"2,831","2,246","3,416",25,19.8,30.2,40199.00,"37,979","42,419",.,.,.,.,.,.
54,83,WV,Randolph County,"4,951","3,864","6,038",18.4,14.4,22.4,"1,508","1,149","1,867",28.1,21.4,34.8,"1,043",788,"1,298",26.9,20.3,33.5,36951.00,"33,955","39,947",.,.,.,.,.,.
54,85,WV,Ritchie County,"1,922","1,524","2,320",19.1,15.1,23.1,566,440,692,28.3,22,34.6,385,296,474,25.4,19.5,31.3,36554.00,"33,153","39,955",.,.,.,.,.,.
54,87,WV,Roane County,"3,137","2,478","3,796",21.6,17.1,26.1,945,728,"1,162",31.1,23.9,38.3,633,481,785,27.9,21.2,34.6,30819.00,"27,904","33,734",.,.,.,.,.,.
54,89,WV,Summers County,"3,295","2,632","3,958",26.5,21.2,31.8,847,653,"1,041",35.2,27.1,43.3,579,440,718,33,25.1,40.9,29352.00,"26,528","32,176",.,.,.,.,.,.
54,91,WV,Taylor County,"2,941","2,384","3,498",17.9,14.5,21.3,871,689,"1,053",25.6,20.3,30.9,579,447,711,23.6,18.2,29,39665.00,"36,274","43,056",.,.,.,.,.,.
54,93,WV,Tucker County,"1,067",830,"1,304",15.8,12.3,19.3,315,240,390,24.9,19,30.8,216,163,269,22.9,17.3,28.5,35423.00,"32,160","38,686",.,.,.,.,.,.
54,95,WV,Tyler County,"1,496","1,201","1,791",16.8,13.5,20.1,428,331,525,24.2,18.7,29.7,286,216,356,21.4,16.2,26.6,37826.00,"34,349","41,303",.,.,.,.,.,.
54,97,WV,Upshur County,"4,089","3,169","5,009",17.7,13.7,21.7,"1,315","1,005","1,625",27,20.6,33.4,905,684,"1,126",25.5,19.3,31.7,44593.00,"42,555","46,631",.,.,.,.,.,.
54,99,WV,Wayne County,"8,487","6,989","9,985",20.5,16.9,24.1,"2,493","1,956","3,030",28,22,34,"1,685","1,300","2,070",25.1,19.4,30.8,37705.00,"34,531","40,879",.,.,.,.,.,.
54,101,WV,Webster County,"2,525","2,046","3,004",28.2,22.8,33.6,727,562,892,39.8,30.8,48.8,496,375,617,39.2,29.6,48.8,27382.00,"25,179","29,585",.,.,.,.,.,.
54,103,WV,Wetzel County,"2,944","2,408","3,480",18.1,14.8,21.4,859,670,"1,048",26.1,20.4,31.8,557,422,692,22.9,17.4,28.4,37759.00,"34,624","40,894",.,.,.,.,.,.
54,105,WV,Wirt County,"1,060",812,"1,308",18.2,13.9,22.5,337,255,419,28.5,21.6,35.4,231,173,289,25.9,19.4,32.4,36999.00,"33,420","40,578",.,.,.,.,.,.
54,107,WV,Wood County,"15,024","12,976","17,072",17.6,15.2,20,"4,675","3,729","5,621",25.7,20.5,30.9,"2,911","2,229","3,593",22,16.9,27.1,42065.00,"40,053","44,077",.,.,.,.,.,.
54,109,WV,Wyoming County,"5,090","4,103","6,077",22,17.7,26.3,"1,537","1,233","1,841",31.4,25.2,37.6,984,765,"1,203",27,21,33,32880.00,"30,314","35,446",.,.,.,.,.,.
55,0,WI,Wisconsin,"738,226","725,205","751,247",13.2,13,13.4,"236,475","228,828","244,122",18.3,17.7,18.9,"157,218","150,256","164,180",16.7,16,17.4,51063.00,"50,745","51,381","73,700","70,572","76,828",21.5,20.6,22.4
55,1,WI,Adams County,"2,861","2,280","3,442",14.9,11.9,17.9,844,656,"1,032",26.7,20.7,32.7,589,454,724,25,19.3,30.7,42241.00,"39,145","45,337",.,.,.,.,.,.
55,3,WI,Ashland County,"2,676","2,257","3,095",17.5,14.8,20.2,925,750,"1,100",26.2,21.2,31.2,583,453,713,23.3,18.1,28.5,39134.00,"36,258","42,010",.,.,.,.,.,.
55,5,WI,Barron County,"6,547","5,586","7,508",14.6,12.5,16.7,"2,023","1,645","2,401",20.9,17,24.8,"1,363","1,088","1,638",19.4,15.5,23.3,42676.00,"40,203","45,149",.,.,.,.,.,.
55,7,WI,Bayfield County,"1,985","1,626","2,344",13.3,10.9,15.7,626,494,758,23.2,18.3,28.1,432,337,527,21.1,16.5,25.7,44487.00,"41,707","47,267",.,.,.,.,.,.
55,9,WI,Brown County,"29,711","26,807","32,615",12.1,10.9,13.3,"9,533","8,114","10,952",15.7,13.4,18,"5,908","4,839","6,977",13.5,11.1,15.9,51100.00,"48,774","53,426",.,.,.,.,.,.
55,11,WI,Buffalo County,"1,407","1,136","1,678",10.7,8.7,12.7,427,330,524,15.3,11.8,18.8,293,224,362,14.2,10.9,17.5,48009.00,"44,306","51,712",.,.,.,.,.,.
55,13,WI,Burnett County,"2,534","2,220","2,848",16.7,14.6,18.8,706,568,844,25,20.1,29.9,473,371,575,22.5,17.7,27.3,37336.00,"35,079","39,593",.,.,.,.,.,.
55,15,WI,Calumet County,"2,988","2,437","3,539",6.1,5,7.2,"1,019",804,"1,234",8,6.3,9.7,717,569,865,7.5,5.9,9.1,69658.00,"65,311","74,005",.,.,.,.,.,.
55,17,WI,Chippewa County,"6,954","5,771","8,137",11.5,9.5,13.5,"2,430","1,943","2,917",17.2,13.8,20.6,"1,623","1,265","1,981",15.8,12.3,19.3,49867.00,"47,477","52,257",.,.,.,.,.,.
55,19,WI,Clark County,"5,780","5,058","6,502",17.1,15,19.2,"2,602","2,205","2,999",26.7,22.6,30.8,"1,749","1,459","2,039",24.9,20.8,29,43133.00,"41,018","45,248",.,.,.,.,.,.
55,21,WI,Columbia County,"5,130","4,270","5,990",9.3,7.7,10.9,"1,634","1,296","1,972",13,10.3,15.7,"1,075",840,"1,310",11.5,9,14,55986.00,"52,681","59,291",.,.,.,.,.,.
55,23,WI,Crawford County,"2,313","1,895","2,731",14.7,12.1,17.3,745,590,900,21.7,17.2,26.2,522,410,634,20.4,16,24.8,41968.00,"39,058","44,878",.,.,.,.,.,.
55,25,WI,Dane County,"62,611","58,144","67,078",12.8,11.9,13.7,"14,734","12,776","16,692",14,12.1,15.9,"9,569","8,136","11,002",12.7,10.8,14.6,60119.00,"58,143","62,095",.,.,.,.,.,.
55,27,WI,Dodge County,"7,972","6,534","9,410",9.7,7.9,11.5,"2,338","1,865","2,811",12.8,10.2,15.4,"1,540","1,213","1,867",11.3,8.9,13.7,51602.00,"49,120","54,084",.,.,.,.,.,.
55,29,WI,Door County,"2,953","2,428","3,478",10.8,8.9,12.7,810,644,976,16.9,13.4,20.4,528,412,644,15,11.7,18.3,48055.00,"44,644","51,466",.,.,.,.,.,.
55,31,WI,Douglas County,"6,642","5,682","7,602",15.7,13.4,18,"1,931","1,550","2,312",21.5,17.3,25.7,"1,234",960,"1,508",19.1,14.9,23.3,43573.00,"41,009","46,137",.,.,.,.,.,.
55,33,WI,Dunn County,"6,494","5,574","7,414",16,13.7,18.3,"1,554","1,246","1,862",18.1,14.5,21.7,"1,062",845,"1,279",16.7,13.3,20.1,47214.00,"43,633","50,795",.,.,.,.,.,.
55,35,WI,Eau Claire County,"14,558","12,809","16,307",15.2,13.4,17,"3,614","2,950","4,278",17.8,14.5,21.1,"2,389","1,916","2,862",16.5,13.2,19.8,47895.00,"44,978","50,812",.,.,.,.,.,.
55,37,WI,Florence County,579,454,704,13.1,10.3,15.9,151,118,184,21.1,16.5,25.7,102,79,125,18.8,14.5,23.1,44666.00,"40,704","48,628",.,.,.,.,.,.
55,39,WI,Fond du Lac County,"9,244","7,724","10,764",9.4,7.9,10.9,"2,887","2,301","3,473",13,10.4,15.6,"1,968","1,562","2,374",12.2,9.7,14.7,53548.00,"50,749","56,347",.,.,.,.,.,.
55,41,WI,Forest County,"1,382","1,109","1,655",15.4,12.4,18.4,470,365,575,24.3,18.9,29.7,314,241,387,22.5,17.3,27.7,39167.00,"36,202","42,132",.,.,.,.,.,.
55,43,WI,Grant County,"6,914","5,893","7,935",14.7,12.5,16.9,"1,993","1,596","2,390",19.2,15.4,23,"1,372","1,075","1,669",18,14.1,21.9,46503.00,"44,374","48,632",.,.,.,.,.,.
55,45,WI,Green County,"3,273","2,655","3,891",9,7.3,10.7,"1,036",810,"1,262",12.2,9.5,14.9,698,538,858,11,8.5,13.5,55154.00,"52,334","57,974",.,.,.,.,.,.
55,47,WI,Green Lake County,"1,998","1,582","2,414",10.6,8.4,12.8,764,595,933,18.2,14.2,22.2,507,386,628,16.1,12.2,20,46751.00,"43,071","50,431",.,.,.,.,.,.
55,49,WI,Iowa County,"2,516","2,085","2,947",10.7,8.9,12.5,768,613,923,13.9,11.1,16.7,509,396,622,12.6,9.8,15.4,52754.00,"48,506","57,002",.,.,.,.,.,.
55,51,WI,Iron County,762,596,928,13.1,10.2,16,196,150,242,21.3,16.3,26.3,133,101,165,19.1,14.4,23.8,39130.00,"36,467","41,793",.,.,.,.,.,.
55,53,WI,Jackson County,"2,889","2,464","3,314",15.1,12.9,17.3,931,763,"1,099",20.8,17,24.6,642,520,764,19.8,16,23.6,43776.00,"41,625","45,927",.,.,.,.,.,.
55,55,WI,Jefferson County,"8,263","7,068","9,458",10.2,8.7,11.7,"2,426","1,942","2,910",12.6,10.1,15.1,"1,662","1,324","2,000",11.8,9.4,14.2,54141.00,"51,121","57,161",.,.,.,.,.,.
55,57,WI,Juneau County,"3,772","3,048","4,496",15,12.1,17.9,"1,192",948,"1,436",22.3,17.7,26.9,822,648,996,20.9,16.5,25.3,44670.00,"42,417","46,923",.,.,.,.,.,.
55,59,WI,Kenosha County,"21,965","19,303","24,627",13.5,11.9,15.1,"7,738","6,557","8,919",18.8,15.9,21.7,"5,374","4,502","6,246",17.5,14.7,20.3,54196.00,"51,830","56,562",.,.,.,.,.,.
55,61,WI,Kewaunee County,"1,835","1,476","2,194",9,7.2,10.8,557,438,676,12,9.4,14.6,373,289,457,10.7,8.3,13.1,55361.00,"52,158","58,564",.,.,.,.,.,.
55,63,WI,La Crosse County,"15,577","13,923","17,231",14,12.5,15.5,"3,237","2,596","3,878",13.7,11,16.4,"2,185","1,736","2,634",12.8,10.2,15.4,48129.00,"45,286","50,972",.,.,.,.,.,.
55,65,WI,Lafayette County,"2,260","1,880","2,640",13.6,11.3,15.9,908,743,"1,073",22.2,18.2,26.2,636,517,755,21.2,17.2,25.2,46348.00,"44,112","48,584",.,.,.,.,.,.
55,67,WI,Langlade County,"3,178","2,745","3,611",16.5,14.3,18.7,"1,007",839,"1,175",26.3,21.9,30.7,609,477,741,20.8,16.3,25.3,44103.00,"41,004","47,202",.,.,.,.,.,.
55,69,WI,Lincoln County,"3,199","2,668","3,730",11.5,9.6,13.4,932,724,"1,140",16.2,12.6,19.8,612,465,759,14,10.6,17.4,48766.00,"45,830","51,702",.,.,.,.,.,.
55,71,WI,Manitowoc County,"8,055","6,849","9,261",10.1,8.6,11.6,"2,545","2,086","3,004",15,12.3,17.7,"1,652","1,301","2,003",13,10.2,15.8,49160.00,"45,508","52,812",.,.,.,.,.,.
55,73,WI,Marathon County,"14,558","12,388","16,728",11,9.4,12.6,"4,939","4,078","5,800",15.6,12.9,18.3,"3,217","2,577","3,857",13.9,11.1,16.7,52725.00,"50,586","54,864",.,.,.,.,.,.
55,75,WI,Marinette County,"5,351","4,433","6,269",13.3,11,15.6,"1,595","1,274","1,916",20,16,24,"1,083",853,"1,313",17.9,14.1,21.7,43064.00,"39,967","46,161",.,.,.,.,.,.
55,77,WI,Marquette County,"2,003","1,699","2,307",13.3,11.3,15.3,644,518,770,22.2,17.9,26.5,437,344,530,20.2,15.9,24.5,43423.00,"40,536","46,310",.,.,.,.,.,.
55,78,WI,Menominee County,"1,287","1,028","1,546",30.1,24,36.2,652,513,791,47.2,37.2,57.2,440,338,542,47.7,36.7,58.7,33925.00,"31,255","36,595",.,.,.,.,.,.
55,79,WI,Milwaukee County,"209,201","200,536","217,866",22.5,21.6,23.4,"75,672","70,801","80,543",32.4,30.3,34.5,"50,643","46,834","54,452",31,28.7,33.3,42434.00,"41,531","43,337",.,.,.,.,.,.
55,81,WI,Monroe County,"6,526","5,591","7,461",14.8,12.7,16.9,"2,525","2,051","2,999",22.5,18.3,26.7,"1,648","1,292","2,004",20.5,16.1,24.9,45790.00,"42,822","48,758",.,.,.,.,.,.
55,83,WI,Oconto County,"3,362","2,747","3,977",9.1,7.4,10.8,"1,107",868,"1,346",14.1,11,17.2,747,575,919,12.9,9.9,15.9,52156.00,"49,470","54,842",.,.,.,.,.,.
55,85,WI,Oneida County,"4,022","3,285","4,759",11.5,9.4,13.6,"1,107",873,"1,341",18.1,14.3,21.9,748,580,916,16.5,12.8,20.2,44621.00,"41,163","48,079",.,.,.,.,.,.
55,87,WI,Outagamie County,"15,765","13,909","17,621",9,7.9,10.1,"4,767","3,925","5,609",11.1,9.1,13.1,"3,109","2,474","3,744",9.8,7.8,11.8,58058.00,"54,559","61,557",.,.,.,.,.,.
55,89,WI,Ozaukee County,"4,730","3,919","5,541",5.6,4.6,6.6,"1,140",910,"1,370",5.9,4.7,7.1,722,557,887,4.8,3.7,5.9,76289.00,"71,871","80,707",.,.,.,.,.,.
55,91,WI,Pepin County,885,717,"1,053",12.2,9.9,14.5,344,275,413,21,16.8,25.2,224,175,273,18.6,14.5,22.7,48108.00,"44,663","51,553",.,.,.,.,.,.
55,93,WI,Pierce County,"4,380","3,777","4,983",11.5,9.9,13.1,865,686,"1,044",10.1,8,12.2,564,440,688,8.9,6.9,10.9,60321.00,"56,237","64,405",.,.,.,.,.,.
55,95,WI,Polk County,"4,481","3,748","5,214",10.4,8.7,12.1,"1,555","1,264","1,846",16.1,13.1,19.1,"1,007",791,"1,223",14,11,17,50026.00,"47,036","53,016",.,.,.,.,.,.
55,97,WI,Portage County,"10,159","9,229","11,089",15.2,13.8,16.6,"1,982","1,642","2,322",14.2,11.8,16.6,"1,276","1,010","1,542",12.5,9.9,15.1,46725.00,"44,300","49,150",.,.,.,.,.,.
55,99,WI,Price County,"1,897","1,588","2,206",13.9,11.6,16.2,494,394,594,20,16,24,337,269,405,17.7,14.1,21.3,41344.00,"38,009","44,679",.,.,.,.,.,.
55,101,WI,Racine County,"25,505","22,420","28,590",13.4,11.8,15,"9,738","8,257","11,219",21,17.8,24.2,"6,630","5,539","7,721",19.5,16.3,22.7,52164.00,"50,513","53,815",.,.,.,.,.,.
55,103,WI,Richland County,"2,589","2,168","3,010",14.8,12.4,17.2,870,691,"1,049",22.2,17.6,26.8,597,469,725,21.1,16.6,25.6,43632.00,"41,458","45,806",.,.,.,.,.,.
55,105,WI,Rock County,"23,344","20,837","25,851",14.9,13.3,16.5,"8,600","7,375","9,825",22.6,19.4,25.8,"5,720","4,824","6,616",20.3,17.1,23.5,46926.00,"44,621","49,231",.,.,.,.,.,.
55,107,WI,Rusk County,"2,510","2,131","2,889",17.8,15.1,20.5,783,619,947,25.9,20.5,31.3,547,424,670,24.7,19.1,30.3,37414.00,"34,430","40,398",.,.,.,.,.,.
55,109,WI,St. Croix County,"5,663","4,719","6,607",6.7,5.6,7.8,"1,778","1,421","2,135",8,6.4,9.6,"1,181",938,"1,424",7.1,5.6,8.6,69436.00,"65,354","73,518",.,.,.,.,.,.
