State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
32,1,NV,Churchill County,"2,348","1,872","2,824",9.6,7.6,11.5,963,755,"1,170",13.9,10.9,16.9,624,474,774,12.5,9.5,15.5,"48,370","44,198","52,542", , , , , , 
32,3,NV,Clark County,"183,695","171,066","196,323",10.5,9.7,11.2,"65,783","59,026","72,541",14.5,13,16,"41,980","36,848","47,112",13.3,11.6,14.9,"53,472","52,293","54,650", , , , , , 
32,5,NV,Douglas County,"3,184","2,504","3,863",7,5.5,8.5,936,733,"1,138",10.8,8.4,13.1,623,475,771,9.4,7.1,11.6,"63,308","59,246","67,371", , , , , , 
32,7,NV,Elko County,"4,209","3,383","5,036",9.1,7.3,10.9,"1,433","1,130","1,737",10.7,8.4,13,907,698,"1,116",9,7,11.1,"58,076","53,926","62,225", , , , , , 
32,9,NV,Esmeralda County,115,88,141,14.7,11.3,18.1,23,18,28,16.4,12.9,20,16,12,20,14.3,10.7,17.9,"41,996","38,317","45,675", , , , , , 
32,11,NV,Eureka County,167,129,205,11.4,8.8,13.9,49,38,60,14.6,11.3,17.9,33,25,41,12.5,9.4,15.5,"47,459","43,070","51,847", , , , , , 
32,13,NV,Humboldt County,"1,707","1,346","2,069",9.9,7.8,12,663,521,805,13.5,10.6,16.4,411,312,510,11.1,8.4,13.7,"53,989","49,155","58,822", , , , , , 
32,15,NV,Lander County,547,424,671,10.5,8.1,12.8,174,136,213,11.7,9.2,14.3,124,94,154,10.8,8.2,13.4,"54,569","49,456","59,683", , , , , , 
32,17,NV,Lincoln County,586,454,718,13.4,10.4,16.4,179,139,219,18.8,14.6,23.1,117,89,145,16.3,12.4,20.2,"42,022","38,165","45,880", , , , , , 
32,19,NV,Lyon County,"4,518","3,557","5,479",8.9,7,10.8,"1,516","1,189","1,842",13,10.2,15.8,"1,007",769,"1,245",11.6,8.8,14.3,"48,481","45,086","51,875", , , , , , 
32,21,NV,Mineral County,819,645,994,17.1,13.5,20.7,264,206,321,25.8,20.1,31.3,165,125,205,21.8,16.5,27,"35,242","31,981","38,503", , , , , , 
32,23,NV,Nye County,"5,099","4,046","6,153",12,9.6,14.5,"1,676","1,319","2,033",19.4,15.3,23.5,"1,101",846,"1,356",16.5,12.7,20.3,"44,206","40,687","47,725", , , , , , 
32,27,NV,Pershing County,752,582,922,15.1,11.7,18.5,238,186,291,16.9,13.2,20.6,161,122,200,14.6,11.1,18.1,"42,084","38,604","45,564", , , , , , 
32,29,NV,Storey County,230,177,284,5.6,4.3,6.9,55,42,67,7.6,5.8,9.3,35,26,44,6,4.4,7.5,"54,148","49,105","59,191", , , , , , 
32,31,NV,Washoe County,"43,046","38,675","47,417",11,9.9,12.1,"13,045","10,966","15,125",13.6,11.5,15.8,"7,869","6,462","9,276",11.7,9.6,13.8,"52,406","50,625","54,187", , , , , , 
32,33,NV,White Pine County,"1,012",791,"1,233",12.8,10,15.6,279,219,339,15.2,12,18.5,184,141,227,12.8,9.8,15.8,"44,790","40,803","48,778", , , , , , 
32,510,NV,Carson City,"5,794","4,658","6,929",11.1,9,13.3,"1,778","1,402","2,155",14.1,11.1,17.1,"1,120",856,"1,384",12.6,9.6,15.6,"46,288","43,175","49,400", , , , , , 
33,0,NH,New Hampshire,"101,872","97,269","106,474",8,7.6,8.3,"28,002","25,596","30,409",9.6,8.8,10.4,"17,310","15,140","19,480",8,7,8.9,"59,265","58,249","60,282","8,809","7,743","9,875",12.2,10.7,13.6
33,1,NH,Belknap County,"4,966","4,060","5,872",8.2,6.7,9.7,"1,359","1,063","1,656",11,8.6,13.4,847,633,"1,061",9.1,6.8,11.4,"50,795","47,470","54,120", , , , , , 
33,3,NH,Carroll County,"4,220","3,440","5,000",9,7.3,10.7,"1,106",864,"1,349",12.4,9.6,15.1,741,553,929,10.9,8.1,13.6,"46,040","42,186","49,894", , , , , , 
33,5,NH,Cheshire County,"7,505","6,200","8,810",10.3,8.5,12.1,"1,661","1,303","2,019",10.8,8.5,13.1,"1,047",788,"1,306",9.2,6.9,11.4,"48,818","45,907","51,729", , , , , , 
33,7,NH,Coos County,"3,757","3,070","4,444",11.6,9.5,13.7,"1,160",904,"1,416",18.4,14.4,22.5,716,535,897,14.9,11.1,18.6,"39,170","36,742","41,599", , , , , , 
33,9,NH,Grafton County,"7,377","6,199","8,555",9.4,7.9,10.9,"1,733","1,357","2,109",10.8,8.5,13.2,"1,082",811,"1,353",9.2,6.9,11.5,"51,995","49,200","54,790", , , , , , 
33,11,NH,Hillsborough County,"29,480","25,274","33,686",7.5,6.4,8.5,"9,513","7,740","11,286",9.8,8,11.6,"5,528","4,250","6,806",7.7,5.9,9.5,"65,693","63,551","67,835", , , , , , 
33,13,NH,Merrimack County,"10,538","8,762","12,314",7.5,6.2,8.7,"2,866","2,276","3,457",9,7.2,10.9,"1,865","1,417","2,313",7.8,6,9.7,"55,333","52,495","58,171", , , , , , 
33,15,NH,Rockingham County,"16,121","13,549","18,693",5.5,4.6,6.4,"4,142","3,287","4,996",6,4.7,7.2,"2,751","2,079","3,423",5.2,4,6.5,"70,376","68,028","72,724", , , , , , 
33,17,NH,Strafford County,"12,971","10,826","15,115",11.4,9.5,13.3,"3,197","2,526","3,868",12.4,9.8,15,"1,948","1,468","2,428",10.4,7.8,13,"52,294","49,893","54,696", , , , , , 
33,19,NH,Sullivan County,"4,937","4,089","5,785",11.7,9.7,13.7,"1,265",998,"1,533",14,11,17,785,595,975,11.9,9,14.7,"46,179","42,899","49,459", , , , , , 
34,0,NJ,New Jersey,"740,721","723,870","757,571",8.7,8.5,8.9,"240,770","230,862","250,678",11.7,11.2,12.1,"161,972","153,146","170,798",10.8,10.2,11.3,"64,549","63,930","65,168","71,817","67,479","76,155",13,12.2,13.8
34,1,NJ,Atlantic County,"25,264","21,808","28,719",9.5,8.2,10.8,"8,821","7,347","10,295",13.8,11.5,16.1,"5,784","4,659","6,909",12.3,9.9,14.7,"51,554","49,631","53,478", , , , , , 
34,3,NJ,Bergen County,"47,697","42,181","53,213",5.3,4.7,5.9,"12,612","10,505","14,719",6.2,5.2,7.3,"8,605","7,047","10,163",5.7,4.7,6.7,"75,460","73,079","77,841", , , , , , 
34,5,NJ,Burlington County,"25,191","21,921","28,462",5.8,5,6.5,"7,156","5,978","8,334",7,5.8,8.1,"5,160","4,226","6,094",6.8,5.6,8,"67,995","66,037","69,953", , , , , , 
34,7,NJ,Camden County,"55,170","50,388","59,953",10.9,9.9,11.8,"19,889","17,455","22,323",15.7,13.7,17.6,"13,739","11,779","15,699",14.7,12.6,16.8,"56,676","55,212","58,141", , , , , , 
34,9,NJ,Cape May County,"9,061","7,431","10,691",9.5,7.8,11.2,"2,575","2,059","3,091",13.3,10.6,16,"1,752","1,353","2,151",11.8,9.1,14.5,"49,265","46,550","51,980", , , , , , 
34,11,NJ,Cumberland County,"21,942","19,184","24,700",15.4,13.5,17.4,"7,610","6,362","8,858",20.8,17.4,24.2,"4,941","4,026","5,856",19.1,15.6,22.7,"45,667","42,936","48,398", , , , , , 
34,13,NJ,Essex County,"110,167","100,930","119,403",14.4,13.2,15.6,"37,333","32,820","41,847",18.6,16.3,20.8,"24,960","21,593","28,327",17.4,15,19.7,"51,739","50,602","52,877", , , , , , 
34,15,NJ,Gloucester County,"18,665","16,257","21,074",6.7,5.9,7.6,"4,949","4,060","5,839",7.6,6.3,9,"3,321","2,645","3,997",6.8,5.4,8.2,"66,067","62,957","69,178", , , , , , 
34,17,NJ,Hudson County,"89,081","81,803","96,359",15,13.8,16.3,"33,504","29,638","37,371",25,22.1,27.9,"22,918","19,860","25,976",24.8,21.5,28.1,"48,352","46,122","50,583", , , , , , 
34,19,NJ,Hunterdon County,"4,159","3,390","4,928",3.3,2.7,3.9,856,676,"1,037",2.8,2.2,3.4,547,423,671,2.4,1.8,2.9,"93,556","88,897","98,215", , , , , , 
34,21,NJ,Mercer County,"30,277","25,984","34,570",8.7,7.5,10,"8,960","7,404","10,516",10.7,8.9,12.6,"5,760","4,591","6,929",9.4,7.5,11.3,"64,930","62,273","67,587", , , , , , 
34,23,NJ,Middlesex County,"54,167","48,265","60,068",7.1,6.3,7.8,"15,149","12,817","17,481",8.3,7.1,9.6,"10,698","8,928","12,468",8.3,6.9,9.6,"72,175","70,052","74,299", , , , , , 
34,25,NJ,Monmouth County,"37,176","32,880","41,472",5.9,5.3,6.6,"10,426","8,675","12,176",6.8,5.7,7.9,"7,428","6,063","8,793",6.4,5.3,7.6,"76,876","74,688","79,064", , , , , , 
34,27,NJ,Morris County,"19,660","16,670","22,650",4.1,3.4,4.7,"4,865","3,948","5,781",4.1,3.3,4.9,"3,311","2,611","4,011",3.8,3,4.6,"89,464","86,111","92,816", , , , , , 
34,29,NJ,Ocean County,"47,029","41,671","52,386",8.5,7.5,9.5,"16,483","14,050","18,917",13.1,11.2,15.1,"9,870","8,073","11,667",11,9,13,"54,771","53,142","56,400", , , , , , 
34,31,NJ,Passaic County,"69,996","62,250","77,742",14.3,12.8,15.9,"26,974","23,213","30,735",21,18,23.9,"17,865","15,160","20,570",19.5,16.6,22.5,"50,193","48,461","51,925", , , , , , 
34,33,NJ,Salem County,"6,283","5,150","7,416",9.6,7.9,11.3,"2,083","1,664","2,503",13.9,11.1,16.7,"1,420","1,099","1,741",12.7,9.9,15.6,"54,748","50,765","58,732", , , , , , 
34,35,NJ,Somerset County,"14,311","11,823","16,800",4.5,3.7,5.3,"3,930","3,135","4,724",4.9,3.9,5.8,"2,640","2,069","3,211",4.4,3.5,5.4,"91,177","88,276","94,077", , , , , , 
34,37,NJ,Sussex County,"7,032","5,806","8,258",4.6,3.8,5.4,"1,840","1,470","2,210",5,4,6,"1,217",948,"1,486",4.2,3.3,5.2,"78,050","74,912","81,187", , , , , , 
34,39,NJ,Union County,"41,818","37,109","46,526",8,7.1,8.9,"12,832","10,889","14,775",9.7,8.2,11.2,"8,721","7,174","10,268",9.2,7.5,10.8,"62,001","60,143","63,858", , , , , , 
34,41,NJ,Warren County,"6,575","5,403","7,746",6,4.9,7.1,"1,923","1,531","2,316",7.3,5.8,8.8,"1,315","1,019","1,611",6.6,5.2,8.1,"63,037","59,645","66,429", , , , , , 
35,0,NM,New Mexico,"350,120","342,066","358,174",18.3,17.9,18.7,"127,618","123,270","131,966",25.6,24.7,26.5,"84,367","80,510","88,224",23.6,22.5,24.7,"40,610","39,949","41,271","40,718","38,644","42,792",29.2,27.7,30.7
35,1,NM,Bernalillo County,"90,563","83,153","97,973",15,13.8,16.2,"31,925","28,224","35,626",21.3,18.8,23.8,"20,151","17,353","22,949",19.3,16.6,21.9,"43,865","42,221","45,508", , , , , , 
35,3,NM,Catron County,694,542,845,20.1,15.7,24.5,233,182,284,39.2,30.6,47.7,163,124,202,34.9,26.6,43.3,"27,481","24,916","30,046", , , , , , 
35,5,NM,Chaves County,"13,715","11,583","15,848",22.7,19.1,26.2,"5,104","4,196","6,012",31.1,25.5,36.6,"3,282","2,617","3,947",28.2,22.5,33.9,"35,235","33,206","37,264", , , , , , 
35,6,NM,Cibola County,"6,491","5,355","7,628",25.4,21,29.9,"2,256","1,840","2,673",30.8,25.2,36.5,"1,590","1,269","1,911",29.9,23.8,35.9,"34,112","31,205","37,019", , , , , , 
35,7,NM,Colfax County,"2,314","1,832","2,796",17.6,13.9,21.3,798,631,965,27.2,21.5,32.9,520,402,638,24.3,18.8,29.8,"34,432","31,450","37,414", , , , , , 
35,9,NM,Curry County,"9,067","7,581","10,553",20.4,17.1,23.8,"3,828","3,156","4,499",27.8,22.9,32.7,"2,640","2,149","3,131",28.2,22.9,33.4,"33,160","30,738","35,583", , , , , , 
35,11,NM,DeBaca County,393,306,480,20.5,16,25.1,113,88,137,29.5,23,35.8,78,60,96,27,20.8,33.2,"28,133","25,552","30,713", , , , , , 
35,13,NM,Dona Ana County,"44,717","39,839","49,595",23.8,21.2,26.4,"17,300","14,811","19,790",32,27.4,36.6,"11,334","9,457","13,211",30.1,25.1,35.1,"33,878","31,682","36,073", , , , , , 
35,15,NM,Eddy County,"8,575","7,055","10,095",16.8,13.8,19.8,"3,072","2,451","3,692",22.6,18,27.1,"2,113","1,648","2,578",21.3,16.6,26,"39,754","36,739","42,769", , , , , , 
35,17,NM,Grant County,"5,172","4,121","6,223",17.7,14.1,21.4,"1,827","1,450","2,204",26.8,21.3,32.4,"1,223",950,"1,496",24.4,19,29.9,"33,013","30,293","35,733", , , , , , 
35,19,NM,Guadalupe County,872,680,"1,063",22.9,17.9,28,273,214,333,30.9,24.2,37.7,189,144,234,29.8,22.7,36.9,"30,906","29,085","32,727", , , , , , 
35,21,NM,Harding County,123,96,151,17.2,13.4,21.1,28,22,34,26.4,20.8,32.1,21,16,26,23.6,18,29.2,"27,833","25,279","30,388", , , , , , 
35,23,NM,Hidalgo County,"1,281","1,002","1,560",25.7,20.1,31.3,487,382,592,35.3,27.7,42.9,337,259,415,31.9,24.5,39.2,"27,484","24,980","29,988", , , , , , 
35,25,NM,Lea County,"10,304","8,492","12,116",18.6,15.4,21.9,"3,820","3,081","4,559",23.8,19.2,28.4,"2,543","2,011","3,075",22.4,17.7,27,"38,762","36,487","41,037", , , , , , 
35,27,NM,Lincoln County,"3,395","2,707","4,084",16.2,12.9,19.5,"1,214",963,"1,466",27.7,22,33.5,778,602,954,24.3,18.8,29.8,"38,261","35,004","41,517", , , , , , 
35,28,NM,Los Alamos County,578,447,708,3.1,2.4,3.7,113,88,137,2.7,2.1,3.2,73,56,90,2.3,1.7,2.8,"100,772","92,951","108,593", , , , , , 
35,29,NM,Luna County,"8,120","6,729","9,510",30.3,25.1,35.4,"3,364","2,797","3,931",45,37.4,52.6,"2,467","2,017","2,917",45.9,37.5,54.3,"23,677","21,690","25,664", , , , , , 
35,31,NM,McKinley County,"28,479","25,144","31,814",40.1,35.4,44.8,"12,453","10,772","14,134",50.7,43.9,57.6,"8,641","7,410","9,872",48,41.1,54.8,"27,583","25,449","29,717", , , , , , 
35,33,NM,Mora County,"1,178",923,"1,433",23,18,28,356,281,432,34,26.8,41.3,239,183,295,29.9,22.9,36.9,"26,441","24,114","28,769", , , , , , 
35,35,NM,Otero County,"11,550","9,704","13,397",18.9,15.9,22,"4,342","3,553","5,131",26.2,21.5,31,"2,940","2,340","3,540",24,19.1,28.9,"38,812","36,921","40,704", , , , , , 
35,37,NM,Quay County,"2,019","1,596","2,441",22.6,17.9,27.3,663,522,804,33.5,26.4,40.6,453,349,557,31.5,24.3,38.8,"26,690","24,252","29,128", , , , , , 
35,39,NM,Rio Arriba County,"8,680","7,460","9,900",21.4,18.4,24.4,"2,494","2,034","2,955",22.9,18.7,27.2,"1,638","1,300","1,976",21.5,17.1,26,"36,887","34,361","39,414", , , , , , 
35,41,NM,Roosevelt County,"4,149","3,324","4,974",24,19.2,28.7,"1,439","1,136","1,742",29.7,23.5,36,965,745,"1,185",29.3,22.6,36,"30,543","27,890","33,196", , , , , , 
35,43,NM,Sandoval County,"12,457","10,552","14,362",11,9.3,12.7,"4,187","3,419","4,955",14.6,11.9,17.3,"2,700","2,153","3,247",12.4,9.9,15,"53,689","50,703","56,675", , , , , , 
35,45,NM,San Juan County,"22,352","19,116","25,588",17.9,15.3,20.5,"8,597","7,125","10,069",23.8,19.7,27.8,"5,754","4,622","6,886",21.9,17.6,26.2,"39,928","36,957","42,899", , , , , , 
35,47,NM,San Miguel County,"6,117","4,879","7,355",21.6,17.2,26,"2,077","1,640","2,514",30.7,24.3,37.2,"1,407","1,084","1,730",28.4,21.8,34.9,"33,773","31,260","36,285", , , , , , 
35,49,NM,Santa Fe County,"16,840","14,446","19,234",12.1,10.4,13.8,"4,871","3,977","5,765",16,13.1,19,"3,076","2,490","3,662",13.8,11.2,16.4,"50,148","47,721","52,575", , , , , , 
35,51,NM,Sierra County,"3,310","2,650","3,969",26.8,21.4,32.1,930,733,"1,127",40.1,31.6,48.6,625,480,770,35.5,27.3,43.8,"25,013","23,019","27,006", , , , , , 
35,53,NM,Socorro County,"4,812","3,892","5,731",27.5,22.3,32.8,"1,721","1,375","2,068",38.9,31.1,46.7,"1,200",940,"1,460",37,29,45.1,"29,116","26,672","31,560", , , , , , 
35,55,NM,Taos County,"5,776","4,636","6,915",18.3,14.7,21.9,"1,871","1,485","2,258",27.9,22.1,33.6,"1,246",966,"1,526",25.6,19.9,31.4,"32,263","29,941","34,586", , , , , , 
35,57,NM,Torrance County,"3,504","2,771","4,238",21.6,17.1,26.1,"1,349","1,061","1,636",32.5,25.6,39.4,907,697,"1,117",28,21.5,34.5,"35,553","34,057","37,048", , , , , , 
35,59,NM,Union County,703,552,853,18.6,14.6,22.6,269,211,327,29.8,23.4,36.2,189,145,233,27.4,21,33.8,"31,147","28,455","33,840", , , , , , 
35,61,NM,Valencia County,"11,821","9,808","13,835",17.3,14.4,20.3,"4,243","3,465","5,020",23.1,18.9,27.4,"2,885","2,286","3,484",21.3,16.9,25.7,"40,800","38,265","43,335", , , , , , 
36,0,NY,New York,"2,670,773","2,642,290","2,699,255",14.2,14.1,14.4,"892,463","875,214","909,712",20.1,19.7,20.5,"610,054","595,231","624,877",19,18.5,19.4,"51,340","51,088","51,593","262,323","253,036","271,610",21.9,21.1,22.7
36,1,NY,Albany County,"32,975","29,176","36,773",11.7,10.4,13.1,"8,998","7,574","10,421",15,12.6,17.4,"5,489","4,485","6,493",12.3,10.1,14.6,"50,801","48,921","52,682", , , , , , 
36,3,NY,Allegany County,"8,027","6,684","9,370",17.8,14.8,20.7,"2,373","1,917","2,829",23.4,18.9,27.9,"1,561","1,238","1,884",20.9,16.5,25.2,"38,074","35,824","40,324", , , , , , 
36,5,NY,Bronx County,"381,570","365,569","397,571",28.9,27.7,30.2,"156,717","147,746","165,689",41,38.6,43.3,"112,725","105,545","119,905",40.8,38.2,43.4,"31,498","30,695","32,302", , , , , , 
36,7,NY,Broome County,"23,358","20,762","25,954",12.5,11.2,13.9,"6,811","5,684","7,937",17.1,14.3,20,"4,626","3,759","5,493",15.6,12.6,18.5,"41,328","40,063","42,593", , , , , , 
36,9,NY,Cattaraugus County,"11,657","9,887","13,427",14.8,12.6,17.1,"3,960","3,266","4,654",21.6,17.9,25.4,"2,549","2,037","3,061",19,15.2,22.8,"38,774","36,598","40,950", , , , , , 
36,11,NY,Cayuga County,"8,996","7,586","10,405",11.7,9.9,13.5,"3,091","2,520","3,662",17.9,14.6,21.2,"2,100","1,682","2,518",16.1,12.9,19.3,"43,654","40,770","46,539", , , , , , 
36,13,NY,Chautauqua County,"20,898","18,337","23,458",16.2,14.2,18.1,"6,773","5,732","7,815",23.4,19.8,27,"4,466","3,683","5,249",20.7,17.1,24.3,"37,711","35,598","39,824", , , , , , 
36,15,NY,Chemung County,"12,141","10,338","13,943",14.6,12.4,16.8,"4,220","3,525","4,915",22,18.4,25.6,"2,555","2,064","3,046",18,14.5,21.5,"39,928","38,078","41,779", , , , , , 
36,17,NY,Chenango County,"6,898","5,794","8,002",13.7,11.5,15.9,"2,314","1,890","2,738",20.6,16.8,24.4,"1,585","1,249","1,921",18.5,14.6,22.4,"39,238","37,178","41,297", , , , , , 
36,19,NY,Clinton County,"11,078","9,489","12,667",14.8,12.6,16.9,"2,678","2,169","3,187",17.3,14,20.5,"1,835","1,454","2,216",15.6,12.4,18.9,"42,536","39,722","45,351", , , , , , 
36,21,NY,Columbia County,"5,846","4,808","6,883",9.6,7.9,11.3,"1,848","1,483","2,213",14.5,11.7,17.4,"1,215",950,"1,480",12.5,9.8,15.2,"50,697","47,936","53,458", , , , , , 
36,23,NY,Cortland County,"6,040","5,092","6,988",13.4,11.3,15.5,"1,695","1,381","2,009",17.1,13.9,20.2,"1,047",830,"1,264",14.3,11.3,17.3,"46,275","43,708","48,841", , , , , , 
36,25,NY,Delaware County,"5,866","4,853","6,880",13,10.8,15.3,"1,768","1,425","2,111",19.5,15.7,23.2,"1,237",965,"1,509",17.8,13.9,21.8,"36,799","34,433","39,165", , , , , , 
36,27,NY,Dutchess County,"20,657","17,922","23,392",7.4,6.4,8.4,"5,551","4,566","6,537",8.4,6.9,9.9,"3,837","3,103","4,571",7.7,6.3,9.2,"65,457","63,408","67,505", , , , , , 
36,29,NY,Erie County,"129,046","120,115","137,976",14.5,13.5,15.5,"42,193","38,346","46,041",20.7,18.8,22.6,"28,869","25,755","31,983",18.9,16.8,20.9,"42,586","41,508","43,663", , , , , , 
36,31,NY,Essex County,"5,010","4,098","5,922",13.9,11.4,16.5,"1,338","1,074","1,603",18.3,14.7,21.9,863,670,"1,056",15.8,12.3,19.4,"40,598","37,574","43,623", , , , , , 
36,33,NY,Franklin County,"7,068","6,003","8,133",15.8,13.4,18.2,"1,992","1,616","2,368",20.5,16.6,24.4,"1,320","1,042","1,598",18.2,14.4,22.1,"36,627","34,412","38,842", , , , , , 
36,35,NY,Fulton County,"8,264","6,800","9,727",15.3,12.6,18.1,"2,586","2,093","3,079",22.3,18.1,26.6,"1,669","1,309","2,029",19.2,15,23.3,"38,191","35,501","40,882", , , , , , 
36,37,NY,Genesee County,"5,871","4,870","6,872",10.2,8.5,12,"1,940","1,588","2,293",14.8,12.1,17.4,"1,271","1,010","1,532",12.7,10.1,15.3,"44,268","42,180","46,356", , , , , , 
36,39,NY,Greene County,"5,608","4,576","6,639",12.1,9.9,14.3,"1,589","1,268","1,909",16.3,13,19.6,"1,055",820,"1,290",14.1,10.9,17.2,"42,038","39,406","44,670", , , , , , 
36,41,NY,Hamilton County,497,389,604,9.7,7.6,11.7,120,95,146,13.9,11,16.9,75,58,92,11.5,8.9,14.1,"39,556","36,208","42,904", , , , , , 
36,43,NY,Herkimer County,"8,170","6,667","9,674",13.1,10.7,15.5,"2,615","2,095","3,135",19.5,15.6,23.4,"1,757","1,378","2,136",17.6,13.8,21.5,"38,601","36,193","41,010", , , , , , 
36,45,NY,Jefferson County,"17,150","14,631","19,668",16.2,13.8,18.5,"5,778","4,822","6,735",21.1,17.6,24.6,"3,438","2,800","4,076",17.5,14.2,20.7,"38,729","36,153","41,305", , , , , , 
36,47,NY,Kings County,"559,713","538,619","580,808",22.6,21.7,23.4,"208,377","196,196","220,559",32.3,30.5,34.2,"144,796","135,495","154,097",31.9,29.9,34,"40,266","39,667","40,865", , , , , , 
36,49,NY,Lewis County,"3,776","3,118","4,434",14.3,11.8,16.8,"1,273","1,028","1,518",21.2,17.1,25.2,881,695,"1,067",19.4,15.3,23.4,"39,607","36,629","42,584", , , , , , 
36,51,NY,Livingston County,"7,298","6,117","8,479",12.6,10.6,14.6,"1,706","1,365","2,048",13.5,10.8,16.2,"1,093",851,"1,335",11.5,9,14.1,"45,845","43,568","48,122", , , , , , 
36,53,NY,Madison County,"6,718","5,613","7,822",10.3,8.6,12,"2,046","1,655","2,436",13.8,11.2,16.5,"1,343","1,065","1,621",12.1,9.6,14.5,"46,481","43,555","49,406", , , , , , 
36,55,NY,Monroe County,"92,591","86,016","99,166",13.2,12.3,14.1,"29,299","26,035","32,564",17.4,15.5,19.3,"20,510","17,806","23,214",16.3,14.2,18.5,"47,520","46,324","48,716", , , , , , 
36,57,NY,Montgomery County,"6,681","5,560","7,803",13.9,11.6,16.3,"2,469","2,008","2,930",22.7,18.5,26.9,"1,622","1,292","1,952",20.5,16.4,24.7,"39,162","36,774","41,551", , , , , , 
36,59,NY,Nassau County,"71,306","63,797","78,815",5.5,4.9,6,"20,270","17,422","23,118",6.5,5.6,7.4,"13,474","11,313","15,635",5.8,4.8,6.7,"85,537","83,580","87,495", , , , , , 
36,61,NY,New York County,"285,702","272,257","299,147",18.3,17.4,19.1,"73,701","67,910","79,492",27.4,25.3,29.6,"49,834","45,952","53,716",29,26.7,31.2,"59,542","58,005","61,080", , , , , , 
36,63,NY,Niagara County,"26,702","23,248","30,157",12.6,11,14.2,"8,267","6,932","9,602",17.5,14.7,20.3,"5,485","4,470","6,500",15.4,12.5,18.2,"43,827","41,778","45,877", , , , , , 
36,65,NY,Oneida County,"32,432","28,663","36,201",14.7,13,16.4,"10,633","8,951","12,315",21.2,17.9,24.6,"7,202","5,958","8,446",19.3,15.9,22.6,"40,419","38,914","41,925", , , , , , 
36,67,NY,Onondaga County,"60,824","55,646","66,003",13.7,12.5,14.9,"19,395","17,090","21,699",18.2,16,20.3,"12,383","10,785","13,981",15.6,13.6,17.6,"46,128","44,494","47,761", , , , , , 
36,69,NY,Ontario County,"8,793","7,228","10,358",8.7,7.1,10.2,"2,827","2,268","3,386",12.5,10,15,"1,803","1,411","2,195",10.5,8.2,12.8,"51,008","48,319","53,696", , , , , , 
36,71,NY,Orange County,"41,257","35,606","46,909",11.3,9.8,12.9,"14,875","12,394","17,357",15,12.5,17.5,"9,451","7,689","11,213",12.9,10.5,15.4,"63,551","60,611","66,490", , , , , , 
36,73,NY,Orleans County,"5,151","4,176","6,125",12.8,10.3,15.2,"1,825","1,470","2,180",18.8,15.1,22.4,"1,231",970,"1,492",16.7,13.2,20.3,"46,286","43,652","48,919", , , , , , 
36,75,NY,Oswego County,"19,863","17,118","22,607",16.8,14.5,19.2,"5,799","4,783","6,816",20.8,17.2,24.4,"3,776","3,036","4,516",17.9,14.4,21.4,"39,794","37,196","42,391", , , , , , 
36,77,NY,Otsego County,"7,198","6,073","8,322",12.5,10.6,14.5,"1,936","1,582","2,289",16.9,13.8,20,"1,306","1,033","1,579",15.2,12.1,18.4,"41,759","39,236","44,281", , , , , , 
36,79,NY,Putnam County,"5,383","4,505","6,260",5.4,4.6,6.3,"1,032",816,"1,249",4.3,3.4,5.2,678,519,837,3.7,2.8,4.6,"82,058","77,837","86,279", , , , , , 
36,81,NY,Queens County,"274,866","260,888","288,844",12.3,11.7,12.9,"87,812","80,492","95,133",17.7,16.2,19.2,"58,478","52,629","64,327",16.7,15,18.4,"51,024","50,292","51,756", , , , , , 
36,83,NY,Rensselaer County,"15,786","13,813","17,759",10.5,9.2,11.8,"4,873","4,106","5,640",14.6,12.3,16.9,"2,975","2,449","3,501",12,9.9,14.1,"52,123","49,879","54,367", , , , , , 
36,85,NY,Richmond County,"45,119","39,940","50,298",9.6,8.5,10.7,"14,703","12,314","17,092",13,10.9,15.1,"10,344","8,556","12,132",12.3,10.2,14.4,"67,290","64,640","69,939", , , , , , 
36,87,NY,Rockland County,"35,432","30,733","40,131",12.2,10.6,13.9,"13,863","11,739","15,987",17.5,14.8,20.2,"9,001","7,520","10,482",15.9,13.3,18.5,"76,167","72,819","79,515", , , , , , 
36,89,NY,St. Lawrence County,"17,408","15,291","19,525",17.4,15.3,19.5,"4,736","3,957","5,515",21.2,17.7,24.7,"3,194","2,583","3,805",19.5,15.8,23.2,"38,024","35,979","40,069", , , , , , 
36,91,NY,Saratoga County,"14,107","11,929","16,285",6.7,5.6,7.7,"3,988","3,255","4,721",8.4,6.9,10,"2,635","2,104","3,166",7.5,6,9,"57,663","55,394","59,932", , , , , , 
36,93,NY,Schenectady County,"15,489","13,412","17,566",10.6,9.2,12,"5,213","4,290","6,136",15.5,12.7,18.2,"3,424","2,726","4,122",13.9,11,16.7,"51,015","49,043","52,987", , , , , , 
